round,pick,overall_pick,team,original_pick_owner,acquired_via,player_name,player_uid,position,school,final_grade,round_value,pick_score,selection_mode,softmax_temperature,team_athletic_bias_enabled,team_athletic_fit_modifier,team_athletic_target_ras,player_athletic_proxy,player_athletic_source,team_athletic_tier,team_athletic_threshold_mode,team_athletic_threshold_confidence,team_athletic_bias_reason,recent_pos_investment_modifier,recent_pos_investment_capital_score,recent_pos_investment_y1_r1_count,recent_pos_investment_y1_r12_count,recent_pos_investment_y2_r1_count,recent_pos_investment_best_pick_recent,recent_pos_investment_reason,intra_draft_pos_modifier,intra_draft_pos_count_before,intra_draft_pos_first_round_taken,intra_draft_pos_reason,position_demand_modifier,position_demand_target_total,position_demand_expected_to_date,position_demand_picked_before,position_demand_max_cap,position_demand_need_rank,position_demand_pressure,position_demand_reason,qb_realism_modifier,qb_realism_starter_quality,qb_realism_future_need_1y,qb_realism_future_need_2y,qb_realism_pressure,qb_realism_need_rank,qb_realism_y1_r1_count,qb_realism_best_pick_recent,qb_realism_reason,position_value_curve_modifier,position_value_curve_reason,position_value_curve_tier,position_value_curve_elite_gate,position_value_modifier,pick_driver_top5,pick_driver_1_code,pick_driver_1_value,pick_driver_1_reason,pick_driver_2_code,pick_driver_2_value,pick_driver_2_reason,pick_driver_3_code,pick_driver_3_value,pick_driver_3_reason,pick_driver_4_code,pick_driver_4_value,pick_driver_4_reason,pick_driver_5_code,pick_driver_5_value,pick_driver_5_reason
1,11,11,MIA,MIA,,Caleb Downs,5-caleb-downs,S,Ohio State,92.59,Round 1,0.7622,top,,0,0.0,,,none,,,,disabled,-0.0123,0.205,0,0,0,155,capital_decay_only,0.0,0,,none,0.011,1,0.14,0,2,3,0.555,under_target,0.0,,,,,,0,,none,0.008,elite_exception,elite_clear,grade>=89.1,0.0,value:+0.5606:board=0.93|run=0.191|scarcity=0.6|need:+0.2058:need=0.48|demand=under_target|investment:-0.0123:capital_decay_only|guardrail:+0.0080:intra=none|curve=elite_exception|qb=none|evidence=none|athletic_fit:+0.0000:disabled,value,0.5606,board=0.93|run=0.191|scarcity=0.6,need,0.2058,need=0.48|demand=under_target,investment,-0.0123,capital_decay_only,guardrail,0.008,intra=none|curve=elite_exception|qb=none|evidence=none,athletic_fit,0.0,disabled
1,12,12,DAL,DAL,,Kayden McDonald,308-kayden-mcdonald,DT,Ohio State Buckeyes,91.74,Round 1-2,0.7386,top,,0,0.0,,,none,,,,disabled,-0.0434,0.723,0,0,0,26,capital_decay_only,0.0,0,,none,0.0134,1,0.19,0,2,2,0.36,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.5393:board=0.9|run=0.292|scarcity=0.3|need:+0.2427:need=0.72|demand=under_target|investment:-0.0434:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,value,0.5393,board=0.9|run=0.292|scarcity=0.3,need,0.2427,need=0.72|demand=under_target,investment,-0.0434,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
1,13,13,LAR,ATL,LAR g ATL (2025 Draft trade),Blake Miller,345-blake-miller,OT,Clemson Tigers,85.76,Round 2-3,0.816,top,,0,0.0,,,none,,,,disabled,0.0,0.0,0,0,0,,none,0.0,0,,none,0.0873,2,0.49,0,2,1,0.5,under_target|need1_early_push,0.0,,,,,,0,,none,0.0,none,,,0.04,value:+0.4544:board=0.62|run=0.434|scarcity=0.6|need:+0.3616:need=1.0|demand=under_target|need1_early_push|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|investment:+0.0000:none|athletic_fit:+0.0000:disabled,value,0.4544,board=0.62|run=0.434|scarcity=0.6,need,0.3616,need=1.0|demand=under_target|need1_early_push,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,investment,0.0,none,athletic_fit,0.0,disabled
1,14,14,BAL,BAL,,Caleb Tiernan,327-caleb-tiernan,OT,Northwestern Wildcats,84.64,Round 2-3,0.6919,top,,0,0.0,,,none,,,,disabled,-0.0607,1.011,0,0,0,62,capital_decay_only,0.0,0,,none,0.0855,2,0.49,0,2,1,0.382,under_target|need1_early_push,0.0,,,,,,0,,none,0.0,none,,,0.04,value:+0.4093:board=0.53|run=0.327|scarcity=0.9|need:+0.3434:need=1.0|demand=under_target|need1_early_push|investment:-0.0607:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,value,0.4093,board=0.53|run=0.327|scarcity=0.9,need,0.3434,need=1.0|demand=under_target|need1_early_push,investment,-0.0607,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
1,15,15,TB,TB,,David Bailey,158-david-bailey,EDGE,Texas Tech,87.87,Round 1-2,0.8189,top,,0,0.0,,,none,,,,disabled,-0.0084,0.14,0,0,0,157,capital_decay_only,0.0,0,,none,0.0676,1,0.25,0,3,1,0.357,under_target|need1_early_push,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.4869:board=0.8|run=0.469|scarcity=0.0|need:+0.3404:need=1.0|demand=under_target|need1_early_push|investment:-0.0084:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,value,0.4869,board=0.8|run=0.469|scarcity=0.0,need,0.3404,need=1.0|demand=under_target|need1_early_push,investment,-0.0084,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
1,16,16,NYJ,IND,NYJ g IND (A Gardner),Dillon Thieneman,190-dillon-thieneman,S,Oregon,89.48,Round 1-2,0.709,top,,0,0.0,,,none,,,,disabled,-0.0158,0.263,0,0,0,130,capital_decay_only,0.0,0,,none,0.0109,1,0.14,0,2,3,0.532,under_target,0.0,,,,,,0,,none,0.008,elite_exception,elite_clear,grade>=89.1,0.0,value:+0.5125:board=0.85|run=0.15|scarcity=0.6|need:+0.2042:need=0.48|demand=under_target|investment:-0.0158:capital_decay_only|guardrail:+0.0080:intra=none|curve=elite_exception|qb=none|evidence=none|athletic_fit:+0.0000:disabled,value,0.5125,board=0.85|run=0.15|scarcity=0.6,need,0.2042,need=0.48|demand=under_target,investment,-0.0158,capital_decay_only,guardrail,0.008,intra=none|curve=elite_exception|qb=none|evidence=none,athletic_fit,0.0,disabled
1,17,17,DET,DET,,T.J. Parker,11-t.j.-parker,EDGE,Clemson,88.15,Round 1-2,0.7876,top,,0,0.0,,,none,,,,disabled,-0.0054,0.09,0,0,0,196,capital_decay_only,0.0,0,,none,0.0675,1,0.25,0,3,1,0.352,under_target|need1_early_push,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.4488:board=0.75|run=0.362|scarcity=0.0|need:+0.3443:need=1.0|demand=under_target|need1_early_push|investment:-0.0054:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,value,0.4488,board=0.75|run=0.362|scarcity=0.0,need,0.3443,need=1.0|demand=under_target|need1_early_push,investment,-0.0054,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
1,18,18,MIN,MIN,,Mansoor Delane,305-mansoor-delane,CB,LSU Tigers,92.1,Round 1,0.8748,top,,0,0.0,,,none,,,,disabled,-0.0114,0.19,0,0,0,102,capital_decay_only,0.0,0,,none,0.0671,1,0.25,0,3,1,0.292,under_target|need1_early_push,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.5463:board=0.91|run=0.457|scarcity=0.0|need:+0.3399:need=1.0|demand=under_target|need1_early_push|investment:-0.0114:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,value,0.5463,board=0.91|run=0.457|scarcity=0.0,need,0.3399,need=1.0|demand=under_target|need1_early_push,investment,-0.0114,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
1,19,19,CAR,CAR,,Rueben Bain Jr.,301-rueben-bain-jr.,EDGE,Miami (FL) Hurricanes,87.94,Round 2-3,0.7771,top,,0,0.0,,,none,,,,disabled,0.0,0.0,0,0,0,,none,0.0,0,,none,0.0675,1,0.25,0,3,1,0.351,under_target|need1_early_push,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.4368:board=0.74|run=0.297|scarcity=0.0|need:+0.3403:need=1.0|demand=under_target|need1_early_push|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|investment:+0.0000:none|athletic_fit:+0.0000:disabled,value,0.4368,board=0.74|run=0.297|scarcity=0.0,need,0.3403,need=1.0|demand=under_target|need1_early_push,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,investment,0.0,none,athletic_fit,0.0,disabled
1,20,20,DAL,GB,DAL g GB (M Parsons),Sonny Styles,97-sonny-styles,LB,Ohio State,94.35,Round 1,0.6783,top,,0,0.0,,,none,,,,disabled,-0.0362,0.604,0,0,0,87,capital_decay_only,0.0,0,,none,0.0085,1,0.11,0,3,4,0.577,under_target,0.0,,,,,,0,,none,0.008,elite_exception,elite_clear,grade>=89.0,0.0,value:+0.5691:board=1.0|run=0.191|scarcity=0.0|need:+0.1373:need=0.15|demand=under_target|investment:-0.0362:capital_decay_only|guardrail:+0.0080:intra=none|curve=elite_exception|qb=none|evidence=none|athletic_fit:+0.0000:disabled,value,0.5691,board=1.0|run=0.191|scarcity=0.0,need,0.1373,need=0.15|demand=under_target,investment,-0.0362,capital_decay_only,guardrail,0.008,intra=none|curve=elite_exception|qb=none|evidence=none,athletic_fit,0.0,disabled
1,21,21,PIT,PIT,,Arvell Reese,302-arvell-reese,LB,Ohio State Buckeyes,94.46,Round 1,0.7005,top,,0,0.0,,,none,,,,disabled,-0.0398,0.664,0,0,0,98,capital_decay_only,0.0,0,,none,0.0083,1,0.11,0,3,4,0.527,under_target,0.0,,,,,,0,,none,0.008,elite_exception,elite_clear,grade>=89.0,0.0,value:+0.5786:board=0.99|run=0.191|scarcity=0.3|need:+0.1536:need=0.15|demand=under_target|investment:-0.0398:capital_decay_only|guardrail:+0.0080:intra=none|curve=elite_exception|qb=none|evidence=none|athletic_fit:+0.0000:disabled,value,0.5786,board=0.99|run=0.191|scarcity=0.3,need,0.1536,need=0.15|demand=under_target,investment,-0.0398,capital_decay_only,guardrail,0.008,intra=none|curve=elite_exception|qb=none|evidence=none,athletic_fit,0.0,disabled
1,22,22,LAC,LAC,,Kenyon Sadiq,86-kenyon-sadiq,TE,Oregon,89.68,Round 1-2,0.8503,top,,0,0.0,,,none,,,,disabled,-0.0084,0.14,0,0,0,165,capital_decay_only,0.0,0,,none,0.0692,1,0.25,0,2,1,0.58,under_target|need1_early_push,0.0,,,,,,0,,none,0.008,elite_exception,elite_clear,grade>=89.0,0.0,value:+0.5236:board=0.83|run=0.221|scarcity=0.9|need:+0.3271:need=1.0|demand=under_target|need1_early_push|investment:-0.0084:capital_decay_only|guardrail:+0.0080:intra=none|curve=elite_exception|qb=none|evidence=none|athletic_fit:+0.0000:disabled,value,0.5236,board=0.83|run=0.221|scarcity=0.9,need,0.3271,need=1.0|demand=under_target|need1_early_push,investment,-0.0084,capital_decay_only,guardrail,0.008,intra=none|curve=elite_exception|qb=none|evidence=none,athletic_fit,0.0,disabled
1,23,23,PHI,PHI,,Akheem Mesidor,313-akheem-mesidor,EDGE,Miami (FL) Hurricanes,87.82,Round 2-3,0.7705,top,,0,0.0,,,none,,,,disabled,0.0,0.0,0,0,0,,none,0.0,0,,none,0.0675,1,0.25,0,3,1,0.355,under_target|need1_early_push,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.4248:board=0.73|run=0.232|scarcity=0.0|need:+0.3457:need=1.0|demand=under_target|need1_early_push|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|investment:+0.0000:none|athletic_fit:+0.0000:disabled,value,0.4248,board=0.73|run=0.232|scarcity=0.0,need,0.3457,need=1.0|demand=under_target|need1_early_push,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,investment,0.0,none,athletic_fit,0.0,disabled
1,24,24,CLE,JAX,CLE g JAX (2025 Draft Trade),Makai Lemon,303-makai-lemon,WR,USC Trojans,91.31,Round 1-2,0.851,top,,0,0.0,,,none,,,,disabled,-0.0175,0.291,0,0,0,74,capital_decay_only,0.0,0,,none,0.0881,2,0.49,0,3,1,0.554,under_target|need1_early_push,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.5225:board=0.87|run=0.44|scarcity=0.0|need:+0.3460:need=1.0|demand=under_target|need1_early_push|investment:-0.0175:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,value,0.5225,board=0.87|run=0.44|scarcity=0.0,need,0.346,need=1.0|demand=under_target|need1_early_push,investment,-0.0175,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
1,25,25,CHI,CHI,,Olaivavega Ioane,309-olaivavega-ioane,IOL,Penn State Nittany Lions,91.26,Round 1-2,0.6696,top,,0,0.0,,,none,,,,disabled,-0.0054,0.09,0,0,0,195,capital_decay_only,0.0,0,,none,0.0,0,0.0,0,2,4,0.332,on_track,0.0,,,,,,0,,none,0.008,elite_exception,elite_clear,grade>=89.2,0.0133,value:+0.5313:board=0.86|run=0.15|scarcity=0.6|need:+0.1358:need=0.15|demand=on_track|guardrail:+0.0080:intra=none|curve=elite_exception|qb=none|evidence=none|investment:-0.0054:capital_decay_only|athletic_fit:+0.0000:disabled,value,0.5313,board=0.86|run=0.15|scarcity=0.6,need,0.1358,need=0.15|demand=on_track,guardrail,0.008,intra=none|curve=elite_exception|qb=none|evidence=none,investment,-0.0054,capital_decay_only,athletic_fit,0.0,disabled
1,26,26,BUF,BUF,,Peter Woods,4-peter-woods,DT,Clemson,88.73,Round 1-2,0.667,top,,0,0.0,,,none,,,,disabled,-0.1816,1.194,0,1,0,41,y1_r12_same_pos,0.0,0,,none,0.0851,2,0.49,0,2,1,0.357,under_target|need1_early_push,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.4922:board=0.77|run=0.537|scarcity=0.3|need:+0.3564:need=1.0|demand=under_target|need1_early_push|investment:-0.1816:y1_r12_same_pos|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,value,0.4922,board=0.77|run=0.537|scarcity=0.3,need,0.3564,need=1.0|demand=under_target|need1_early_push,investment,-0.1816,y1_r12_same_pos,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
1,27,27,SF,SF,,Brian Parker II,360-brian-parker-ii,OT,Duke Blue Devils,82.94,Round 3-4,0.6819,top,,0,0.0,,,none,,,,disabled,-0.0164,0.274,0,0,0,86,capital_decay_only,0.0,0,,none,0.0679,1,0.25,0,2,1,0.403,under_target|need1_early_push,0.0,,,,,,0,,none,0.0,none,,,0.04,value:+0.3560:board=0.4|run=0.66|scarcity=0.6|need:+0.3422:need=1.0|demand=under_target|need1_early_push|investment:-0.0164:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,value,0.356,board=0.4|run=0.66|scarcity=0.6,need,0.3422,need=1.0|demand=under_target|need1_early_push,investment,-0.0164,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
1,28,28,HOU,HOU,,Caleb Banks,307-caleb-banks,DT,Florida Gators,87.42,Round 2-3,0.8023,top,,0,0.0,,,none,,,,disabled,-0.0062,0.103,0,0,0,224,capital_decay_only,0.0,0,,none,0.0854,2,0.49,0,2,1,0.373,under_target|need1_early_push,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.4518:board=0.7|run=0.517|scarcity=0.3|need:+0.3568:need=1.0|demand=under_target|need1_early_push|investment:-0.0062:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,value,0.4518,board=0.7|run=0.517|scarcity=0.3,need,0.3568,need=1.0|demand=under_target|need1_early_push,investment,-0.0062,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
1,29,29,KC,LAR,KC g LAR (T McDuffie),C.J. Allen,40-c.j.-allen,LB,Georgia,91.56,Round 1-2,0.6406,top,,0,0.0,,,none,,,,disabled,-0.0084,0.14,0,0,0,156,capital_decay_only,0.0,0,,none,0.0076,1,0.11,0,3,4,0.307,under_target,0.0,,,,,,0,,none,0.008,elite_exception,elite_clear,grade>=89.0,0.0,value:+0.5045:board=0.89|run=0.15|scarcity=0.0|need:+0.1364:need=0.15|demand=under_target|investment:-0.0084:capital_decay_only|guardrail:+0.0080:intra=none|curve=elite_exception|qb=none|evidence=none|athletic_fit:+0.0000:disabled,value,0.5045,board=0.89|run=0.15|scarcity=0.0,need,0.1364,need=0.15|demand=under_target,investment,-0.0084,capital_decay_only,guardrail,0.008,intra=none|curve=elite_exception|qb=none|evidence=none,athletic_fit,0.0,disabled
1,30,30,DEN,DEN,,Denzel Boston,25-denzel-boston,WR,Washington,87.59,Round 2-3,0.7233,top,,0,0.0,,,none,,,,disabled,-0.0535,0.892,0,0,0,63,capital_decay_only,0.0,0,,none,0.085,2,0.49,0,3,1,0.346,under_target|need1_early_push,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.4340:board=0.71|run=0.435|scarcity=0.0|need:+0.3429:need=1.0|demand=under_target|need1_early_push|investment:-0.0535:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|evidence=none|athletic_fit:+0.0000:disabled,value,0.434,board=0.71|run=0.435|scarcity=0.0,need,0.3429,need=1.0|demand=under_target|need1_early_push,investment,-0.0535,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none|evidence=none,athletic_fit,0.0,disabled
